premium,name,has_test,response_letter_required,department_id,department_name,area_id,area_name,salary_from,salary_to,salary_currency,salary_gross,type_id,employer_name,schedule_id,experience_id,employment_id,is_address,is_insider_interview,salary_from_rub,salary_to_rub,"(False, 'salary_from_rub')","(False, 'salary_to_rub')"
False,Старший аналитик данных,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Главный аналитик / Senior Data Analyst,False,False,,,1,Москва,150000.0,300000.0,RUR,False,open,ТАРГЕТ АДС,fullDay,between3And6,full,False,False,150000.0,300000.0,150000.0,300000.0
False,Системный аналитик (DWH)/Аналитик данных,False,False,,,1,Москва,,,,,open,AVO.UZ,remote,between1And3,full,True,False,,,,
False,Аналитик-исследователь/Визуализация технологических трендов,False,False,3388-3388-gazprom,Газпромбанк,1,Москва,,,,,open,Газпромбанк,fullDay,between3And6,full,False,False,,,,
False,Data Scientist (LLM / NLP направления),False,False,,,1,Москва,,,,,open,АТОН,remote,between3And6,full,True,False,,,,
False,Senior Data Scientist (NLP) в автоматизацию коммуникаций,False,False,,,1,Москва,,,,,open,WILDBERRIES,fullDay,between3And6,full,False,False,,,,
False,Руководитель проектов (data engineer),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Middle Дата Аналитик в продукт Скоринг Контрагентов (Big Data),False,False,mts-3776-it,"«МТС», Digital",1,Москва,,,,,open,МТС,fullDay,between1And3,full,False,False,,,,
False,ML-разработчик в Лавку,False,False,yandex-1740-yandex,Яндекс,1,Москва,,,,,open,Яндекс,fullDay,between3And6,full,False,False,,,,
False,Data-инженер,False,False,,,53,Краснодар,,,,,open,Тинькофф,fullDay,between3And6,full,True,True,,,,
False,Data engineer \ Инженер данных,False,False,,,2,Санкт-Петербург,240000.0,,RUR,False,open,Займиго МФК,remote,between3And6,full,False,False,240000.0,,240000.0,
False,Middle Data Analyst (Финансовые метрики в Кампейнинг),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Старший инженер систем хранения данных,False,False,mts-3776-main,«МТС» ,1240,Новокузнецк,120000.0,,RUR,True,open,МТС,fullDay,between3And6,full,False,True,120000.0,,120000.0,
False,Data analyst,False,False,,,1,Москва,,,,,open,WILDBERRIES,fullDay,between3And6,full,False,False,,,,
False,Business Development Manager/ Sales manager (AI),False,False,,,2,Санкт-Петербург,100000.0,200000.0,RUR,False,open,Haiku,fullDay,between3And6,full,True,False,100000.0,200000.0,100000.0,200000.0
False,"Data scientist, проекты по разработке симуляционных моделей, моделей оценки стресс-тестирования",False,False,vtb-4181-teh,"ПАО ВТБ, Технологический блок",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between3And6,full,True,False,,,,
False,Аналитик ETL в проект по созданию и развитию хранилища данных,False,False,4649269-4649269-bigdata,ГК Иннотех | Большие данные,1,Москва,,,,,open,Т1,fullDay,between3And6,full,False,False,,,,
False,Старший аналитик данных,False,False,,,1,Москва,,,,,open,Медиапоинт,remote,between3And6,full,False,False,,,,
False,Senior Data Analyst / Аналитик данных,False,False,,,2,Санкт-Петербург,,,,,open,АТОМ,fullDay,between3And6,full,False,False,,,,
False,Market Researcher // marketing research analyst,False,False,,,1,Москва,,,,,open,Оскели Групп,fullDay,between3And6,full,True,False,,,,
False,Аналитик (хранилище данных),False,False,,,1,Москва,,,,,open,Группа компаний С7,fullDay,between1And3,full,True,False,,,,
False,Старший Дата-Инженер / Senior Data Engineer,False,False,,,1,Москва,300000.0,400000.0,RUR,False,open,CyberBrain (ООО Брайнфарм),fullDay,between3And6,full,True,False,300000.0,400000.0,300000.0,400000.0
False,Senior Data Engineer,False,False,,,67,Великий Новгород,,,,,open,Сеть Партнерств,fullDay,between3And6,full,False,False,,,,
False,Управляющий директор \ Data Scientist (Сопровождение процесса разработки и использования моделей),False,False,vtb-4181-teh,"ПАО ВТБ, Технологический блок",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between3And6,full,False,False,,,,
False,Python Developer в департамент AI,False,False,mailru-15478-other,VK,1,Москва,,,,,open,VK,fullDay,between1And3,full,True,False,,,,
False,Руководитель команды аналитики данных,False,False,,,1,Москва,130000.0,,RUR,True,open,Бетховен сеть зоомагазинов,fullDay,between1And3,full,True,False,130000.0,,130000.0,
False,Аналитик по безопасности данных (BI),False,False,80-80-bank, Альфа-Банк,1,Москва,,,,,open,Альфа-Банк,fullDay,between1And3,full,False,False,,,,
False,Аналитик - исследователь,True,False,,,88,Казань,,,,,open,DSSL,remote,between3And6,full,False,False,,,,
False,Senior Data Engineer,False,False,,,1,Москва,,,,,open,ITFB Group,fullDay,between3And6,full,True,False,,,,
False,Аналитик данных,False,False,,,95,Тюмень,,,,,open,ЭТАЖИ,fullDay,between1And3,full,True,False,,,,
False,Руководитель AI-тренеров,False,False,,,78,Самара,130000.0,,RUR,False,open,Яндекс Крауд,remote,between3And6,full,False,False,130000.0,,130000.0,
False,Руководитель направления/ Аналитик данных (Корпоративный блок),True,False,,,1,Москва,,,,,open,Азиатско-Тихоокеанский Банк,fullDay,between3And6,full,True,False,,,,
False,ML engineer (Рекламная платформа),False,False,3529-3529-it,Сбер. IT,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,True,False,,,,
False,Data Engineer,False,False,,,1,Москва,,,,,open,ChillBase,remote,between1And3,full,False,False,,,,
False,Middle Data Engineer на продукт МТС Аналитика (Big Data),False,False,mts-3776-it,"«МТС», Digital",1,Москва,,,,,open,МТС,fullDay,between1And3,full,True,True,,,,
False,Аналитик данных (iGaming),False,False,,,1,Москва,,,,,open,Величар,remote,between1And3,full,False,False,,,,
False,Data engineer,True,False,,,1,Москва,,,,,open,Antal Talent,fullDay,between3And6,full,False,False,,,,
False,Аналитик/разработчик баз данных,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных в B2C,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Data аналитик (senior),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Аналитик (Витрины данных),False,False,,,1,Москва,,,,,open,РСХБ-Интех,fullDay,between1And3,full,False,False,,,,
False,Аналитик DWH в продукт Data House (Big Data),False,False,mts-3776-it,"«МТС», Digital",1,Москва,,,,,open,МТС,fullDay,between1And3,full,True,True,,,,
False,Data engineer,False,False,2746-2746-it,ДИКСИ. IT,1,Москва,,,,,open,"ДИКСИ, группа компаний",remote,between3And6,full,False,False,,,,
False,Senior Дата Аналитик в продукт МТС Маркетолог (Big Data),False,False,mts-3776-it,"«МТС», Digital",1,Москва,,,,,open,МТС,fullDay,between3And6,full,True,True,,,,
False,Ведущий разработчик 1С (машинное обучение),False,False,,,1,Москва,,,,,open,1С,remote,noExperience,full,True,False,,,,
False,Data Scientist,False,False,,,1,Москва,,,,,open,PARI,remote,between3And6,full,False,False,,,,
False,Data Analyst /Портфельный риск-аналитик,False,False,rosbank-599-analyt,Росбанк: Аналитика,1,Москва,,,,,open,РОСБАНК,remote,between1And3,full,False,False,,,,
False,Разработчик ETL\DWH (инженер данных),False,False,,,1,Москва,,,,,open,Bell Integrator,remote,between3And6,full,False,False,,,,
False,Data Scientist (LLM) в команду рекомендаций,False,False,84585-5779602-dev,АВИТО ТЕХ: разработка,1,Москва,,,,,open,АВИТО ТЕХ,fullDay,between3And6,full,True,False,,,,
False,Data Scientist,False,False,,,2,Санкт-Петербург,,,,,open,Петрович-Тех,fullDay,between3And6,full,False,False,,,,
False,Data-инженер,False,False,,,1,Москва,,,,,open,Российские железные дороги,fullDay,between1And3,full,True,False,,,,
False,Специалист по переводу аудиодорожек с использованием AI,False,False,,,2,Санкт-Петербург,,,,,open,Ачетыре,remote,between1And3,full,False,False,,,,
False,Senior DevOps engineer на продукт МТС Аналитика (Big Data),False,False,mts-3776-it,"«МТС», Digital",1,Москва,,,,,open,МТС,fullDay,between3And6,full,False,True,,,,
False,Аналитик - исследователь,True,False,,,53,Краснодар,,,,,open,DSSL,remote,between3And6,full,False,False,,,,
False,Senior Data Engineer,False,False,,,4,Новосибирск,250000.0,,RUR,False,open,Дром,fullDay,between3And6,full,True,False,250000.0,,250000.0,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,Any Service,fullDay,between1And3,full,False,False,,,,
False,Data Engineer (Сбол),False,False,3529-3529-it,Сбер. IT,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,True,False,,,,
False,Системный / бизнес аналитик в команду машинного обучения (ML),False,False,,,1,Москва,,,,,open,Samokat.tech,remote,between3And6,full,False,False,,,,
False,Team Lead Data Scientist (SberCampaigning),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Инженер данных,False,False,,,1,Москва,,,,,open,Центр Биометрических Технологий,fullDay,between3And6,full,True,False,,,,
False,Эксперт-исследователь AI в центр RnD [Governance],False,False,mts-3776-it,"«МТС», Digital",66,Нижний Новгород,,,,,open,МТС,fullDay,between1And3,full,False,True,,,,
False,Data engineer,False,False,,,1,Москва,,,,,open,Солар,fullDay,between3And6,full,False,False,,,,
False,Продуктовый аналитик/Data analyst B2C,False,False,,,2,Санкт-Петербург,150000.0,270000.0,RUR,False,open,МАГНИТ МАРКЕТ,fullDay,between3And6,full,False,False,150000.0,270000.0,150000.0,270000.0
False,Аналитик данных / аналитик SQL,False,False,,,1,Москва,,,,,open,WILDBERRIES,fullDay,between1And3,full,False,False,,,,
False,Data Engineer в рекламные технологии,False,False,mailru-15478-other,VK,1,Москва,,,,,open,VK,fullDay,between1And3,full,False,False,,,,
False,Data Analyst (Middle),False,False,,,1,Москва,,,,,open,СберЗдоровье,fullDay,between1And3,full,False,False,,,,
False,Data Engineer,False,False,,,1,Москва,250000.0,400000.0,RUR,False,open,Автомакон,remote,between3And6,full,False,False,250000.0,400000.0,250000.0,400000.0
False,Менеджер ML Продукта (Проекта) - Цифровизация Ценообразования,False,False,,,1,Москва,,,,,open,ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ,fullDay,between3And6,full,False,False,,,,
False,Data Analyst (Growth),False,False,,,1,Москва,,,,,open,Ostrovok.ru,remote,between3And6,full,False,False,,,,
False,Старший инженер систем хранения данных,False,False,mts-3776-main,«МТС» ,3,Екатеринбург,120000.0,,RUR,True,open,МТС,fullDay,between3And6,full,True,True,120000.0,,120000.0,
False,Инженер по камеральной обработке данных (автомобильные дороги),False,False,,,2,Санкт-Петербург,55000.0,,RUR,False,open,Мосты и инженерные проекты,fullDay,noExperience,full,True,False,55000.0,,55000.0,
False,Data Analyst в блок Стратегия и развитие,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,ML-инженер,False,False,,,90,Томск,,,,,open,Тинькофф,fullDay,between3And6,full,False,True,,,,
False,Аналитик (Data Platform),False,False,3853446-3853446-analytic,Аналитика,2,Санкт-Петербург,,,,,open,Cloud.ru,fullDay,between3And6,full,False,False,,,,
False,Middle/Senior Data Scientist (Розничный бизнес),False,False,80-80-bank, Альфа-Банк,1,Москва,,,,,open,Альфа-Банк,fullDay,between3And6,full,True,False,,,,
False,Data Scientist / Автоматизация и аналитика корпоративного бизнеса,False,False,11680-11680-it,ДОМ.РФ ИТ,1,Москва,,,,,open,ДОМ.РФ,fullDay,between3And6,full,True,False,,,,
False,Data Engineer,False,False,merlion-816-it,MERLION: IT,1,Москва,,,,,open,MERLION,remote,between3And6,full,False,False,,,,
False,Middle/Senior Data Analyst,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Data Scientist,False,False,,,1,Москва,,,,,open,билайн,fullDay,between3And6,full,False,False,,,,
False,Senior+/Team Lead Data Scientist (Хаб юридических лиц),False,False,80-80-it,Альфа-Банк. ИТ-специалисты,1,Москва,,,,,open,Альфа-Банк,fullDay,between3And6,full,True,False,,,,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,КОНТРОЛ лизинг,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных в Отдел Логистики,False,False,,,22,Владивосток,60000.0,80000.0,RUR,False,open,Импортэкс,fullDay,noExperience,full,True,False,60000.0,80000.0,60000.0,80000.0
True,Data Scientist в центр исследований блока Риски Сбера,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,direct,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Аналитик баз данных (аренда торговой недвижимости),False,False,,,1,Москва,80000.0,,RUR,False,open,NF Group,fullDay,between1And3,full,True,False,80000.0,,80000.0,
False,Golang Developer (MTS AI),False,False,mts-3776-main,«МТС» ,1,Москва,,,,,open,МТС,fullDay,between3And6,full,True,True,,,,
False,Data Scientist / ML-инженер,False,False,,,1,Москва,,,,,open,Медиалогия,fullDay,between3And6,full,False,False,,,,
False,Middle \ Senior Data Scientist в команду моделирования розничного бизнеса,False,False,vtb-4181-teh,"ПАО ВТБ, Технологический блок",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,False,False,,,,
False,Data-аналитик (корпоративный блок),False,False,3388-3388-gazprom,Газпромбанк,1,Москва,,,,,open,Газпромбанк,fullDay,between3And6,full,False,False,,,,
False,Data аналитик по финансовым рискам,False,False,,,1,Москва,,,,,open,АБСОЛЮТ БАНК,fullDay,between1And3,full,True,False,,,,
False,Аналитик моделирования и анализа данных в CRM-системах,False,False,vtb-4181-rbiz,"ПАО ВТБ, Розничный бизнес",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,True,False,,,,
False,Аналитик данных в канал виртуальный ассистент SQW,False,False,3529-3529-prof,Сбер для экспертов,12,Благовещенск (Амурская область),,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Data Analyst,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Middle Data Engineer,False,False,197135-197135-iksb,"ИК ""Сибинтек""",1,Москва,,,,,open,ИК СИБИНТЕК,fullDay,between3And6,full,True,False,,,,
False,Data engineer,False,False,yandex-1740-yandex,Яндекс,1,Москва,,,,,open,Яндекс,flexible,between3And6,full,False,False,,,,
False,"Аналитик/Специалист по обработке данных (DP, Market Research) - с возможностью удаленки",False,False,,,1,Москва,,,,,open,Profi Online Research,fullDay,between1And3,full,True,False,,,,
False,Инженер-проектировщик сетей передачи данных (junior/middle),False,False,,,3,Екатеринбург,,,,,open,КонсОМ СКС,fullDay,between1And3,full,True,False,,,,
False,Аналитик - исследователь,True,False,,,4,Новосибирск,,,,,open,DSSL,remote,between3And6,full,False,False,,,,
False,Data Analyst,False,False,,,1,Москва,,,,,open,«UZUM TECHNOLOGIES».,remote,between3And6,full,False,False,,,,
False,Data Engineer (Senior/Middle+),False,False,,,1,Москва,,,,,open,Hoff Tech,fullDay,between3And6,full,False,False,,,,
False,Data Analyst,False,False,,,2,Санкт-Петербург,,,,,open,Контакт,fullDay,between3And6,full,True,False,,,,
False,BI-Аналитик/Бизнес-Аналитик/Аналитик данных,False,False,,,1,Москва,100000.0,,RUR,False,open,Гоудрон,fullDay,between1And3,full,True,False,100000.0,,100000.0,
False,Team Lead (Data Scientist),False,False,gpn-39305-it,ПАО «Газпром нефть» ИТ,2,Санкт-Петербург,,,,,open,Газпром нефть,fullDay,between3And6,full,True,False,,,,
False,Data Scientist,False,False,,,95,Тюмень,,,,,open,Тюменский нефтяной научный центр,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных (Data analyst),False,False,,,1,Москва,,,,,open,"Красное & Белое, розничная сеть",fullDay,between1And3,full,True,False,,,,
False,ML разработчик (отдел технического зрения),False,False,,,1,Москва,,,,,open,"НАМИ, ФГУП",fullDay,between1And3,full,True,False,,,,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,Экономика Москвы,fullDay,between1And3,full,False,False,,,,
False,Инженер каталога данных (Data Steward),False,False,,,1,Москва,,,,,open,УРАЛХИМ,fullDay,between1And3,full,False,False,,,,
False,Инженер каталога данных (Data Steward),False,False,,,72,Пермь,,,,,open,УРАЛХИМ,fullDay,between1And3,full,False,False,,,,
False,Lead Data Engineer (СберСпасибо),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Аналитик данных (клиентская аналитика),False,False,,,1,Москва,,,,,open,CloudPayments,fullDay,between3And6,full,False,False,,,,
False,Data Engineer,False,False,3529-3529-prof,Сбер для экспертов,2,Санкт-Петербург,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Big data engineer,False,False,,,2,Санкт-Петербург,,,,,open,Employcity,fullDay,between3And6,full,False,False,,,,
False,Senior AI Engineer,False,False,,,1,Москва,,,,,open,YADRO,remote,moreThan6,full,False,False,,,,
False,Data Analyst (Senior),False,False,47939-47939-it,"Ак Барс Банк, ИТ",88,Казань,,,,,open,Ак Барс Банк,fullDay,between3And6,full,False,False,,,,
False,Data Engineer,False,False,,,1,Москва,,,,,open,Spice Agency,remote,between3And6,full,False,False,,,,
False,Руководитель направления (аналитик данных DWH),False,False,,,1,Москва,,,,,open,СберСпасибо,fullDay,between1And3,full,True,False,,,,
False,Data|System Analyst,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Бизнес-аналитик Big Data,False,False,,,1,Москва,,,,,open,Tele2,fullDay,between1And3,full,False,False,,,,
False,Архитектор ML,False,False,,,1,Москва,,,,,open,Клауд Солюшенс,fullDay,moreThan6,full,True,False,,,,
False,Старший аналитик данных/Data analyst,True,False,,,1,Москва,,,,,open,Ситидрайв,fullDay,between3And6,full,True,False,,,,
False,"Python developer, TenVision (MTS AI)",False,False,mts-3776-main,«МТС» ,2,Санкт-Петербург,,,,,open,МТС,remote,between3And6,full,True,True,,,,
False,"Middle/Senior MLOps, команда инфраструктуры ML",False,False,,,1,Москва,,,,,open,WILDBERRIES,fullDay,between3And6,full,False,False,,,,
False,"Рисечер/Сорсер/Аналитик(Researcher/Sourcer/Analyst) на международное направление, remote",False,False,,,1,Москва,,,,,open,SOKOLOV,remote,between1And3,full,False,False,,,,
False,Data scientist,False,False,,,1,Москва,,,,,open,Группа Актион,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,СК Сбербанк страхование жизни,fullDay,between3And6,full,False,False,,,,
False,Business Data Engineer,False,False,,,79,Саратов,,,,,open,Тинькофф,remote,between3And6,full,False,True,,,,
False,Data Engineer (DWH/ETL),False,False,,,1,Москва,,,,,open,А Деньги,remote,between3And6,full,False,False,,,,
False,Data Scientist (middle),False,False,,,1,Москва,,,,,open,1221Системс,remote,between1And3,full,False,False,,,,
False,Инженер данных,False,False,,,72,Пермь,,,,,open,УРАЛХИМ,fullDay,between1And3,full,True,False,,,,
False,Бизнес-аналитик (Аналитик данных),False,False,,,1,Москва,,,,,open,СК «Росгосстрах Жизнь»,fullDay,between1And3,full,True,False,,,,
False,Ведущий аналитик / Researcher сферы ИКТ,False,False,,,1,Москва,,,,,open,ГКУ Инфогород,fullDay,noExperience,full,True,False,,,,
False,Devops инженер на ML проект,False,False,,,1,Москва,,,,,open,БиАйЭй-Технолоджиз,remote,between1And3,full,True,False,,,,
False,Data Scientist (Senior) в Южно-Сахалинск,False,False,,,54,Красноярск,278400.0,278400.0,RUR,False,open,Сахалин - Остров Возможностей,fullDay,between3And6,full,False,False,278400.0,278400.0,278400.0,278400.0
False,Data Engineer,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,ML-инженер,False,False,,,2,Санкт-Петербург,,,,,open,Тинькофф,fullDay,between3And6,full,True,True,,,,
False,Data Engineer / ETL Developer,False,False,,,53,Краснодар,,,,,open,Axenix (ранее Accenture),remote,between1And3,full,False,False,,,,
False,Senior Data Quality Engineer,False,False,,,2,Санкт-Петербург,,,,,open,Оператор Газпром ИД,remote,between1And3,full,False,False,,,,
False,Исследователь-аналитик,False,False,3838-3838-31488,ПЭК / Склад,1,Москва,,,,,open,Компания ПЭК,fullDay,between1And3,full,True,False,,,,
False,Product manager ML \ Data Analyst,False,False,,,1,Москва,,,,,open,LC Group,fullDay,between3And6,full,False,False,,,,
False,"Computer Vision Engineer \ Data Scientist в команду Layer, SberDevices.",False,False,3529-3529-it,Сбер. IT,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,True,False,,,,
False,Аналитик данных (Розничные риски),False,False,4649269-4649269-innoteh,ГК Иннотех | Финтех (Иннотех),1,Москва,,,,,open,Т1,fullDay,between3And6,full,False,False,,,,
False,Консультант (Аналитик данных) отдела анализа и контроля качества данных,False,False,,,1,Москва,,,,,open,Федеральная налоговая служба (ФНС России),fullDay,between1And3,full,True,False,,,,
False,Business Data Engineer,False,False,,,26,Воронеж,,,,,open,Тинькофф,fullDay,between3And6,full,False,True,,,,
False,Главный инженер данных,False,False,2492-2492-14883,Московский Кредитный Банк. Профессионалы,1,Москва,,,,,open,Московский Кредитный Банк,fullDay,between1And3,full,True,False,,,,
False,QA automation (Python) / Инженер по автоматизированному тестированию (Data Services),False,False,,,1,Москва,,,,,open,YADRO,fullDay,between3And6,full,False,False,,,,
False,Аналитик данных BI отдела автоматизации (г. Воронеж),False,False,,,24,Волгоград,,,,,open,Группа компаний АГРОЭКО,fullDay,between1And3,full,False,False,,,,
False,Data Analyst (Аналитик данных),False,False,,,1,Москва,,,,,open,Космос Про Медиа,fullDay,between1And3,full,True,False,,,,
False,Data scientist (Центр модельных рисков розничного бизнеса),False,False,3529-3529-data,Сбер. Data Science,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,True,False,,,,
False,Руководитель группы машинного обучения,False,False,mailru-15478-other,VK,1,Москва,,,,,open,VK,fullDay,between3And6,full,False,False,,,,
False,Бизнес-аналитик (Data Cloud),False,False,,,1,Москва,,,,,open,Почтатех,fullDay,between3And6,full,False,False,,,,
False,Разработчик баз данных (Senior Data Engineer),True,False,,,1,Москва,,,,,open,РСХБ-Интех,fullDay,between3And6,full,False,False,,,,
False,Инженер сопровождения направления Big Data,False,False,3529-3529-it,Сбер. IT,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,True,False,,,,
False,Дата инженер (Data engineer) (Управление модельных рисков и валидации),False,False,vtb-4181-teh,"ПАО ВТБ, Технологический блок",78,Самара,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,False,False,,,,
False,ML Engineer в VK Гид,False,False,mailru-15478-other,VK,1,Москва,,,,,open,VK,fullDay,between3And6,full,False,False,,,,
False,"C++ Game Programmer (AI, Animation, логика игровых юнитов)",False,False,,,1,Москва,,,,,open,Eagle Dynamics,remote,between3And6,full,False,False,,,,
False,Middle/Senior Data Engineer,False,False,,,1,Москва,,,,,open,БОЛЬШАЯ ТРОЙКА,remote,between3And6,full,True,False,,,,
False,Data Engineer,False,False,,,4,Новосибирск,,,,,open,АК АЛРОСА,fullDay,between3And6,full,True,False,,,,
False,Data engineer (Middle/Senior),False,False,,,2,Санкт-Петербург,150000.0,290000.0,RUR,False,open,Тагес Джамп,fullDay,between1And3,full,True,False,150000.0,290000.0,150000.0,290000.0
False,Data Engineer DWH,False,False,,,1,Москва,,,,,open,Samokat.tech,fullDay,between3And6,full,False,False,,,,
False,Бизнес-аналитик / Маркетолог в стартап-студию IoT и AI проектов,False,False,,,4,Новосибирск,100000.0,,RUR,True,open,Реллер Про,remote,between1And3,full,False,False,100000.0,,100000.0,
False,Data Engineer,False,False,,,3,Екатеринбург,,,,,open,Тинькофф,fullDay,between3And6,full,True,True,,,,
False,Аналитик данных/ продуктовый аналитик (middle),False,False,594824-594824-it,«Передовые Платежные Решения» IT,1,Москва,,,,,open,Передовые Платежные Решения,remote,between3And6,full,True,False,,,,
False,Senior Data scientist,False,False,,,1,Москва,,,,,open,АО «ОТП Банк» (JSC «OTP Bank»),flexible,between3And6,full,True,False,,,,
False,Аналитик данных в отдел онлайн-маркетинга,False,False,8582-8582-lmteh,ИТ,1,Москва,,,,,open,Леруа Мерлен,flexible,between1And3,full,True,False,,,,
False,Machine Learning инженер,False,False,,,1,Москва,2400.0,2800.0,USD,False,open,Icons8,remote,between3And6,full,False,False,,,2400.0,2800.0
False,Главный BI-аналитик/Аналитик данных,False,False,,,1,Москва,,,,,open,НИИ Восход,fullDay,between3And6,full,True,False,,,,
False,Data Engineer в платформу данных,False,False,,,53,Краснодар,,,,,open,Тинькофф,fullDay,between3And6,full,True,True,,,,
False,Data-инженер,False,False,,,1,Москва,,,,,open,Неофлекс,fullDay,between3And6,full,False,False,,,,
False,Инженер-механик центра обработки данных,False,False,197135-197135-amt,"""АйЭмТи""",2074,Солнечногорск,,,,,open,ИК СИБИНТЕК,shift,between1And3,full,False,False,,,,
False,Ведущий системный аналитик (платформа данных),False,False,4496-4496-it,МТС Банк. IT,1,Москва,,,,,open,МТС Финтех,fullDay,between3And6,full,True,False,,,,
False,Data Engineer (ADAS),False,False,,,1,Москва,,,,,open,АТОМ,fullDay,between3And6,full,True,False,,,,
False,Data engineer,False,True,,,1,Москва,,,,,open,ANABAR,remote,between1And3,full,False,False,,,,
False,Data engineer (Гео и Графы),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,"Менеджер по развитию бизнеса / BDM (BI,Data Governance, Data Quality, Big Data,Machine Learning)",False,False,,,1,Москва,,,,,open,КОРУС Консалтинг,fullDay,between3And6,full,False,False,,,,
False,Data Scientist,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,192000.0,,RUR,True,open,СБЕР,fullDay,between3And6,full,False,False,192000.0,,192000.0,
False,Middle/Senior Data Scientist в команду NLP,False,False,,,2,Санкт-Петербург,,,,,open,2ГИС,fullDay,between3And6,full,False,False,,,,
False,Data Engineer \ Дата Инженер,False,False,,,1,Москва,,,,,open,WONE IT,fullDay,between3And6,full,False,False,,,,
False,BI/Data-аналитик,False,False,,,53,Краснодар,,,,,open,1221Системс,remote,between3And6,full,False,False,,,,
False,Data Engineer,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Лидер команды аналитики данных / Team Lead,False,False,,,1,Москва,,350000.0,RUR,False,open,HR Prime,fullDay,moreThan6,full,False,False,,350000.0,,350000.0
False,Data scientist (computer vision),False,False,99759-99759-it,Гознак. Информационные технологии,1,Москва,225000.0,,RUR,False,open,Гознак,fullDay,between3And6,full,False,False,225000.0,,225000.0,
False,Креативный дизайнер / монтажер / оператор AI,False,False,,,1,Москва,,,,,open,5Вижинс,fullDay,between3And6,part,False,False,,,,
False,Аналитик - исследователь,True,False,,,2,Санкт-Петербург,,,,,open,DSSL,remote,between3And6,full,False,False,,,,
False,Python-разработчик (ML),False,False,,,56,Курск,150000.0,200000.0,RUR,True,open,EFSOL,remote,between3And6,full,False,False,150000.0,200000.0,150000.0,200000.0
False,Ведущий бизнес-аналитик центра контроля качества данных,False,False,,,1,Москва,,,,,open,Ингосстрах Банк,fullDay,between3And6,full,False,False,,,,
False,Data Scientist (middle) (DataLab),False,False,,,1,Москва,130000.0,200000.0,RUR,False,open,ARK,fullDay,between1And3,full,True,False,130000.0,200000.0,130000.0,200000.0
