premium,name,department_id,department_name,area_id,area_name,has_test,response_letter_required,salary_from,salary_to,salary_currency,salary_gross,type_id,employer_name,schedule_id,experience_id,employment_id,is_address,is_insider_interview
False,Data analyst,,,1,Москва,False,False,,,,,open,КонсультантПлюс,fullDay,between1And3,full,True,False
False,Senior Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,DataArt,flexible,moreThan6,full,False,False
False,Исследователь-аналитик/аналитик данных,,,2034,Красногорск,False,False,50000.0,,RUR,False,open,Комитет по конкурентной политике Московской области,fullDay,noExperience,full,True,False
False,Middle Python developer / Data Engineer,,,77,Рязань,False,False,60000.0,,RUR,True,open,Программный регион,fullDay,between1And3,full,True,False
False,Старший аналитик данных,,,1,Москва,False,False,,,,,open,Метр Квадратный,fullDay,between1And3,full,False,False
False,Senior Data Engineer/Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Криптонит,fullDay,between3And6,full,False,False
False,Аналитик данных,sbr-3809-sibb,Сибур,1,Москва,False,False,,,,,open,"СИБУР, Группа компаний",fullDay,noExperience,full,True,False
False,"Python-разработчик (data engineering), MTS AI",mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,remote,between3And6,full,False,False
False,"Python-разработчик (data engineering), MTS AI",mts-3776-it,"«МТС»,IT",2,Санкт-Петербург,False,False,,,,,open,МТС,remote,between3And6,full,False,False
False,"Python-разработчик (data engineering), MTS AI",mts-3776-it,"«МТС»,IT",88,Казань,False,False,,,,,open,МТС,remote,between3And6,full,False,False
False,"Python-разработчик (data engineering), MTS AI",mts-3776-it,"«МТС»,IT",4,Новосибирск,False,False,,,,,open,МТС,remote,between3And6,full,False,False
False,"Python-разработчик (data engineering), MTS AI",mts-3776-it,"«МТС»,IT",66,Нижний Новгород,False,False,,,,,open,МТС,remote,between3And6,full,False,False
False,Инженер данных (ELK),sbr-3809-sibb,Сибур,1,Москва,False,False,,,,,open,"СИБУР, Группа компаний",fullDay,between1And3,full,True,False
False,Data Engineer,,,1002,Минск,False,False,,,,,open,hoster.by,fullDay,between1And3,full,False,False
False,Senior Data аналитик/Data Scientist,,,160,Алматы,False,False,,,,,open,"Beeline, ТМ",fullDay,between1And3,full,False,False
False,Инженер данных,,,1,Москва,False,False,,,,,open,РСХБ-Интех,fullDay,between1And3,full,True,False
False,Data Scientist,,,1,Москва,False,False,180000.0,,RUR,False,open,Автостат Медиа,remote,between3And6,full,False,False
False,Data engineer ETL (Click House Project),,,1,Москва,False,False,,,,,open,СК Сбербанк страхование жизни,fullDay,between3And6,full,True,False
True,Java Developer (RPA and Machine Learning),,,1002,Минск,False,False,,,,,open,IBA Group,flexible,between3And6,full,True,False
False,Аналитик данных,,,1,Москва,False,False,,,,,open,МВС ГРУП,fullDay,between3And6,full,True,False
False,Machine learning/Deep learning engineer (Middle),,,2077,Химки,False,False,,,,,open,ЦИТМ Экспонента,fullDay,between3And6,full,False,False
False,Data Scientist / Senior Data Scientist,,,1,Москва,False,False,,,,,open,McKinsey & Company,fullDay,between3And6,full,True,False
False,Frontend разработчик Angular (ML),mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between1And3,full,False,False
False,QA инженер (ML),mts-3776-main,«МТС» ,1,Москва,False,False,,,,,open,МТС,fullDay,between1And3,full,False,False
False,Junior Data Scientist,,,2,Санкт-Петербург,False,False,45000.0,90000.0,RUR,False,open,Высокотехнологичные Розничные Решения,flexible,noExperience,full,True,False
False,ML Engineer (команда беспилотника),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Разработчик моделей машинного обучение (ML Engineer),,,1,Москва,False,False,,,,,open,«Газпромбанк» (Акционерное общество),remote,between3And6,full,False,False
False,Руководитель направления AI / ML / Data Science,,,237,Сочи,False,False,,,,,open,ГК «ВИЗАВИ Консалт»,fullDay,between3And6,full,False,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,«Газпромбанк» (Акционерное общество),fullDay,between1And3,full,True,False
False,Data Scientist / Data & Process Analyst,,,115,Киев,False,False,,,,,open,Imperial Tobacco Ukraine,fullDay,between3And6,full,False,False
False,Data Scientist in Oil & Gas,,,1,Москва,False,False,,,,,open,Инжиниринговый Центр МФТИ по полезным ископаемым,fullDay,between3And6,full,False,False
False,Аналитик BI (Аналитик данных),,,68,Омск,False,False,,,,,open,NEOLAB,fullDay,between1And3,full,True,False
False,Аналитик данных (Data Analyst),,,159,Нур-Султан,False,False,,,,,open,Prime Source,fullDay,between3And6,full,False,False
False,Senior Machine Learning Engineer,,,27,Германия,False,False,,,,,open,Визутех Плейтинг,fullDay,between3And6,full,True,False
False,Big Data engineer,,,1002,Минск,False,False,,,,,open,Визутех Плейтинг,fullDay,between1And3,full,True,False
False,Junior data scientist,,,1,Москва,False,True,,,,,open,Интерфакс,flexible,between1And3,full,True,False
False,Data Scientist (Центр валидации моделей сервисных блоков и экосистемы),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,True,False
False,Data scientist (Центр валидации моделей розничного бизнеса),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,True,False
False,Data Scientist,,,2,Санкт-Петербург,False,False,,,,,open,HEINEKEN Russia,fullDay,between1And3,full,False,False
False,Аналитик Данных / Data Analyst,,,1,Москва,False,False,,,,,open,NX Studio,fullDay,between1And3,full,True,False
False,Data Scientist,,,1002,Минск,False,False,,,,,open,"EPAM Systems, Inc.",fullDay,between3And6,full,False,False
False,Junior Data Scientist,,,1002,Минск,False,False,,,,,open,"EPAM Systems, Inc.",fullDay,between1And3,full,False,False
False,Senior Computer Vision Engineer в команду AI R&D,,,2,Санкт-Петербург,False,False,,,,,open,DINS,fullDay,between1And3,full,False,True
False,Data engineer (BI инженер),,,1,Москва,False,False,90000.0,130000.0,RUR,False,open,Аспект,fullDay,between3And6,full,False,False
False,Senior Data Scientist|Ведущий исследователь данных (ДКК 360),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,Data scientist (Центр акционерного риска),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,"Big Data Engineer, Multinational Financial Services",,,53,Краснодар,False,False,,,,,open,DataArt,fullDay,between1And3,full,True,False
False,"Data Engineer with AWS+Snowflake, Banking System",,,53,Краснодар,False,False,,,,,open,DataArt,fullDay,between1And3,full,True,False
False,Data engineer/ Java developer,,,1002,Минск,False,False,,,,,open,Бануба Девелопмент,fullDay,between3And6,full,True,False
False,"Data Engineer, Global Music Company",,,2,Санкт-Петербург,False,False,,,,,open,DataArt,flexible,between1And3,full,False,False
False,"Data Engineer, ​Engineering Services",,,53,Краснодар,False,False,,,,,open,DataArt,fullDay,moreThan6,full,True,False
False,Data Engineer (Information Retrieval Team),,,1,Москва,False,False,,,,,open,IHS Global,fullDay,between3And6,full,False,False
False,"Data Scientist, ​Engineering Services",,,53,Краснодар,False,False,,,,,open,DataArt,flexible,moreThan6,full,True,False
False,Аналитик данных,ozonru-2180-commerce,Ozon Офис и Коммерция,1,Москва,False,False,,,,,open,Ozon,fullDay,between1And3,full,True,False
False,Аналитик-разработчик ETL/Data Engineer,,,1,Москва,False,False,,,,,open,КОЛЕСА ДАРОМ.РУ,fullDay,between1And3,full,True,False
False,Data scientist,,,125,Львов,False,False,,,,,open,ПриватБанк,fullDay,between3And6,full,False,False
False,Data scientist,,,117,Днепр (Днепропетровск),False,False,,,,,open,ПриватБанк,fullDay,between1And3,full,False,False
False,Senior Data Scientist,,,4,Новосибирск,False,False,,,,,open,Movavi,flexible,between3And6,full,True,False
False,Machine Learning Engineer / Developer,,,4,Новосибирск,False,False,,,,,open,Movavi,flexible,between3And6,full,True,False
False,Senior Data Analyst,,,160,Алматы,False,False,,,,,open,«Страховая компания «Amanat»,fullDay,between3And6,full,True,False
False,Data Scientist,,,4,Новосибирск,False,False,,,,,open,Movavi,flexible,between1And3,full,True,False
False,Deep Learning Software Engineer (AI/Computer Vision),,,66,Нижний Новгород,False,False,,,,,open,Intel Corporation,flexible,between3And6,full,True,False
False,Senior Data Scientist (Client Incentives),,,1,Москва,False,False,,,,,open,Ситимобил,fullDay,between3And6,full,False,False
False,Big Data Engineer,,,89,Тверь,False,False,,,,,open,Accenture,fullDay,between3And6,full,True,False
False,Data Scientist,,,1002,Минск,True,False,,,,,open,Gismart,fullDay,between1And3,full,True,False
False,Senior Data Scientist (remote),,,1,Москва,False,False,200000.0,280000.0,RUR,True,open,Agiloft,fullDay,between3And6,full,False,False
False,Senior Data Scientist (remote),,,4,Новосибирск,False,False,200000.0,280000.0,RUR,True,open,Agiloft,fullDay,between3And6,full,False,False
False,Аналитик данных отдела по развитию покупательского опыта,,,54,Красноярск,False,False,,50000.0,RUR,False,open,"Командор, сеть супермаркетов",fullDay,noExperience,full,True,False
False,Руководитель продуктовой аналитики голосового ассистента Олега (AI/ML),,,1,Москва,False,False,,,,,open,Тинькофф,fullDay,noExperience,full,False,False
False,Senior Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Veeam Software,flexible,between3And6,full,False,False
False,Business Data Scientist,,,1,Москва,False,False,,4000.0,EUR,False,open,Exness,fullDay,moreThan6,full,False,False
False,Business Data Scientist,,,2,Санкт-Петербург,False,False,,4000.0,EUR,False,open,Exness,fullDay,moreThan6,full,False,False
False,Senior Data Analyst,,,1,Москва,False,False,180000.0,250000.0,RUR,False,open,Bookmate,fullDay,noExperience,full,True,False
False,Data Scientist,,,115,Киев,False,False,,,,,open,АНКОР в Украине,fullDay,between3And6,full,False,False
False,Data Engineer (Senior/Lead),,,2061,Подольск (Московская область),False,False,,,,,open,WILDBERRIES,fullDay,between1And3,full,False,False
False,Marketing Data Analyst – Country Marketing Team,,,1,Москва,False,False,2100000.0,2400000.0,RUR,True,open,Hewlett-Packard,fullDay,between3And6,full,False,False
False,Главный специалист по анализу больших массивов данных/Аналитик/Data scientist,,,1,Москва,False,False,,,,,open,Объединенные кондитеры,fullDay,between3And6,full,False,False
False,Data Scientist,,,1,Москва,False,False,,,,,open,Lamoda,fullDay,between3And6,full,False,False
False,Data Engineer (Hadoop),,,1,Москва,False,False,160000.0,,RUR,False,open,Медиалогия,flexible,between3And6,full,True,False
False,Data Engineer,3529-3529-prof,Сбер для экспертов,2,Санкт-Петербург,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,False,False
False,Junior Data Analyst,,,4,Новосибирск,False,False,,,,,open,Ridex GmbH,fullDay,noExperience,full,True,False
False,"NLP разработчик, MTS AI",mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between3And6,full,False,False
False,ASR/TTS разработчик (MTS AI),mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between3And6,full,False,False
False,"Разработчик-лингвист, MTS AI",mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between1And3,full,False,False
False,Дата инженер (Data Engineer),,,160,Алматы,False,False,350000.0,650000.0,KZT,False,open,Frontier KZ,flexible,between3And6,full,True,False
False,Scala developer/Data Engineer,,,1,Москва,False,False,150000.0,,RUR,False,open,Retail Rocket,fullDay,between1And3,full,True,False
False,Data Scientist (Recommender System),,,236,Кипр,False,False,,,,,open,Wisebits,fullDay,moreThan6,full,True,False
False,Data Scientist (Recommender System),,,1,Москва,False,False,,,,,open,Wisebits,fullDay,moreThan6,full,True,False
False,Data Scientist (Recommender System),,,2,Санкт-Петербург,False,False,,,,,open,Wisebits,fullDay,moreThan6,full,True,False
False,Data Scientist/Senior Data Scientist,,,1,Москва,False,False,,,,,open,СИТИЛИНК,fullDay,between3And6,full,False,False
False,Data scientist (middle/senior),,,4,Новосибирск,False,False,,,,,open,Центр финансовых технологий,fullDay,between1And3,full,True,False
False,Big Data Engineer (релокация в Калифорнию),,,2,Санкт-Петербург,False,False,,,,,open,HR Prime,fullDay,between3And6,full,False,False
False,ML инженер в Яндекс.Вертикали (Авто.ру и Я.Недвижимость),,,1,Москва,True,False,,,,,open,Яндекс,flexible,between1And3,full,False,False
False,Инженер данных,,,2,Санкт-Петербург,False,False,,,,,open,Selecty,fullDay,between1And3,full,False,False
False,Data Engineer/Data Scientist,,,2,Санкт-Петербург,False,False,,,,,open,Sidenis,fullDay,between1And3,full,True,False
False,Middle/Senior Data Scientist в команду GraphML,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,False,False
False,Big Data Engineer с Python/Airflow (релокация в Калифорнию),,,2,Санкт-Петербург,False,False,,,,,open,HR Prime,fullDay,between3And6,full,False,False
False,SQL Data Engineer,,,1002,Минск,False,False,,,,,open,Аналитиум Бай,fullDay,between3And6,full,False,False
False,Data engineer,,,1,Москва,False,False,,,,,open,ЛОКО-БАНК,remote,between3And6,full,False,False
False,Junior data analyst,,,1,Москва,False,False,,,,,open,СберЛогистика,fullDay,between1And3,full,True,False
False,Data Scientist/ML-разработчик,,,1,Москва,False,False,,,,,open,Самокат (ООО Умный ритейл),flexible,between3And6,full,False,True
False,"ML Researcher (Junior/Middle/Senior, AI Lab)",3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,True,False
False,Data Scientist,,,1,Москва,False,False,,,,,open,«Газпромбанк» (Акционерное общество),remote,between3And6,full,False,False
False,Руководитель направления Machine learning,,,2,Санкт-Петербург,False,False,200000.0,350000.0,RUR,True,open,Тензор,flexible,between3And6,full,True,False
False,Руководитель направления Machine learning,,,3,Екатеринбург,False,False,200000.0,350000.0,RUR,True,open,Тензор,flexible,between3And6,full,True,False
False,Руководитель направления Machine learning,,,41,Калининград,False,False,200000.0,350000.0,RUR,True,open,Тензор,flexible,between3And6,full,True,False
False,Data scientist в Лабораторию нейронаук,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Data Analyst,,,115,Киев,False,False,,,,,open,Autodoc,fullDay,between1And3,full,False,False
False,Data Analyst,,,127,Одесса,False,False,,,,,open,Autodoc,fullDay,between1And3,full,True,False
False,Data Engineer (направление аудита),,,1,Москва,False,False,,,,,open,Норникель,fullDay,between3And6,full,False,False
False,Senior Data Analyst,,,1,Москва,False,False,,,,,open,Dankolab,fullDay,noExperience,full,False,False
False,Senior Data Analyst,,,2,Санкт-Петербург,False,False,,,,,open,Dankolab,fullDay,noExperience,full,False,False
False,Data scientist,,,1,Москва,False,False,,,,,open,Мокка,fullDay,between3And6,full,True,False
False,DevOps (центр AI),mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between3And6,full,True,False
False,Data analyst (Python\R),,,2,Санкт-Петербург,False,False,,,,,open,буше,flexible,between1And3,full,False,False
False,Data Scientist,,,1002,Минск,False,False,,,,,open,АЛЬФА-БАНК,fullDay,between1And3,full,False,False
True,Senior Data Engineer / Python,,,1002,Минск,False,False,,,,,open,IHS Global,fullDay,moreThan6,full,True,False
False,Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Space307,fullDay,between1And3,full,True,False
False,Data Engineer / ETL Developer,8582-8582-lmofis,Леруа Мерлен. Центральный офис,1,Москва,False,False,,,,,open,Леруа Мерлен,fullDay,between1And3,full,False,False
False,Аналитик данных / BI аналитик,,,1,Москва,False,False,,,,,open,Центр онлайн-обучения „Нетология-групп“,fullDay,between3And6,full,True,False
False,Middle Python Data Engineer,,,135,Харьков,False,False,,,,,open,Dish Ukraine,fullDay,between3And6,full,False,False
False,Аналитик данных (Скоринг),,,1,Москва,False,False,,,,,open,Банк Хоум Кредит,fullDay,between1And3,full,True,False
False,Data Engineer (Big Data),mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between3And6,full,True,False
False,"Разработчик Python, c# (IoT, CV, ML, AI)",severstal-6041-RESOURCE,Северсталь. Горнодобывающие предприятия,1081,Костомукша,False,False,69000.0,,RUR,True,open,"Северсталь, Москва",fullDay,noExperience,full,True,False
False,Data Analyst (Big Data),mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between1And3,full,False,False
False,"Бизнес-аналитик данных (Data Governance) / Эксперт SAP BW (BW4, HANA, BO)",,,1,Москва,False,False,,,,,open,Tele2,fullDay,between3And6,full,True,True
False,DATA ENGINEER,sbr-3809-sibb,Сибур,1,Москва,False,False,,,,,open,"СИБУР, Группа компаний",fullDay,between1And3,full,False,False
False,Senior Machine Learning Engineer,,,2,Санкт-Петербург,False,False,3000.0,5500.0,USD,False,open,HR-PROFI,flexible,between3And6,full,False,False
False,Middle/Senior ML-инженер в Контур.Фокус,,,2,Санкт-Петербург,False,False,,,,,open,СКБ Контур,fullDay,between3And6,full,True,False
True,Data Analyst/Software Test Engineer,,,1002,Минск,False,False,,,,,open,IBA Group,fullDay,between1And3,full,True,False
False,Инженер-тестировщик в команду Machine Learning,,,4,Новосибирск,False,False,,,,,open,Центр финансовых технологий,fullDay,between1And3,full,False,False
False,Machine Learning Developer,,,1,Москва,False,False,,,,,open,ОптоМониторинг,fullDay,between1And3,full,True,False
False,Senior Data Engineer / ETL разработчик,,,160,Алматы,False,False,,,,,open,«Страховая компания «Amanat»,fullDay,between3And6,full,False,False
False,Data Scientist (голосовые технологии),,,4,Новосибирск,False,False,,,,,open,Тинькофф,fullDay,between1And3,full,False,False
False,Middle/Senior Data Analyst,,,1002,Минск,False,False,,,,,open,Изибрэйн,fullDay,between1And3,full,False,False
False,Big Data Engineer (Scala+Spark),,,2,Санкт-Петербург,False,False,,,,,open,Grid Dynamics,flexible,between3And6,full,True,False
False,Data Analyst (HR-департамент),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,Аналитик данных,,,1,Москва,False,True,100000.0,,RUR,False,open,Регистратор доменных имен РЕГ.РУ,remote,between1And3,full,False,False
False,Программист ML/DL,,,1,Москва,False,False,,,,,open,ГридПоинт Дайнамикс,fullDay,between1And3,full,True,False
False,ML/NLP Architect / ML/NLP Архитектор,,,1,Москва,False,False,,,,,open,МФТИ ГУ,remote,between1And3,full,True,False
False,Data Engineer (ДКК 360),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,Data analyst (ДКК 360),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,Senior Machine Learning Developer,,,1,Москва,False,False,270000.0,,RUR,True,open,Joom,fullDay,between1And3,full,False,False
False,Senior Data Scientist (remote),,,2,Санкт-Петербург,False,False,200000.0,280000.0,RUR,True,open,Agiloft,fullDay,between3And6,full,False,False
False,Data analyst,,,1002,Минск,False,False,,,,,open,Бануба Девелопмент,fullDay,between1And3,full,True,False
False,Аналитик данных,,,24,Волгоград,False,False,,,,,open,WiseAdvice,fullDay,noExperience,full,False,False
False,Data scientist,,,1,Москва,False,False,,,,,open,Лидгид,fullDay,between3And6,full,False,False
False,Data Engineer (BI инженер),,,1,Москва,False,False,,,,,open,Кузница Кадров,fullDay,between1And3,full,False,False
False,Системный / бизнес аналитик данных в сфере ИБ,,,66,Нижний Новгород,False,False,,,,,open,Гарда Технологии,flexible,between1And3,full,True,False
False,Data Analyst at PropTech startup,,,2,Санкт-Петербург,False,False,,,,,open,Proverest,fullDay,between3And6,full,True,False
False,ML Researcher Junior/Middle/Senior (AI Lab),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,False,False
False,Data Engineer,,,2,Санкт-Петербург,False,False,,6000.0,USD,True,open,Tango Me,fullDay,moreThan6,full,True,False
False,Data Engineer,3529-3529-prof,Сбер для экспертов,72,Пермь,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,Skillbox,fullDay,between1And3,full,True,True
False,Machine Learning Engineer (NLP),,,1,Москва,False,False,,,,,open,Skillbox,fullDay,between1And3,full,True,True
False,Data Scientist,,,2,Санкт-Петербург,False,False,,,,,open,ЭдСервер,fullDay,between3And6,full,True,False
False,Machine Learning Engineer (CV/Audio),,,1,Москва,False,False,,,,,open,Skillbox,fullDay,between1And3,full,True,True
False,Data scientist / Риск-аналитик,,,1,Москва,False,False,,,,,open,Сентинел Кредит Менеджмент,fullDay,between1And3,full,True,False
False,Data Engineer (Java/Scala + Spark),,,2,Санкт-Петербург,False,False,180000.0,300000.0,RUR,False,open,Sibedge,fullDay,between3And6,full,False,False
False,Ведущий аналитик данных/BI,,,1,Москва,False,False,,,,,open,«Газпромбанк» (Акционерное общество),fullDay,between1And3,full,False,False
False,Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Playkot,flexible,between3And6,full,False,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,Playkot,flexible,between3And6,full,False,False
False,Data-аналитик / Data Analyst /Аналитик sql,,,4,Новосибирск,False,False,100000.0,,RUR,False,open,ВилайнТв,fullDay,noExperience,full,False,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,ГЛОРИЯ ДЖИНС,fullDay,between1And3,full,False,False
False,Lead Data Scientist (RecSys) at Sberbank Corporate,3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,True,False
False,Backend Python Developer (MTS AI),mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between3And6,full,True,False
False,Data Engineer (Руководитель направления),3529-3529-prof,Сбер для экспертов,3,Екатеринбург,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Data Analyst (Driver Incentives),,,1,Москва,False,False,,,,,open,Ситимобил,fullDay,between3And6,full,False,False
False,Аналитик данных,,,160,Алматы,False,False,,,,,open,Effective Media Liaison,fullDay,between1And3,full,False,False
False,Аналитик данных,,,1,Москва,False,False,,,,,open,FLEETCOR Россия,fullDay,between1And3,full,False,False
False,Аналитик данных (ХД),,,1,Москва,False,False,,,,,open,ОТР,fullDay,noExperience,full,True,False
False,Web-аналитик/аналитик данных,,,1,Москва,False,False,,160000.0,RUR,False,open,ГК «ВИЗАВИ Консалт»,fullDay,between1And3,full,False,False
False,"Аналитик данных, Data Scientist",,,1,Москва,False,False,,,,,open,ГК «ВИЗАВИ Консалт»,fullDay,between1And3,full,False,False
False,Data Engineer DWH \ Архитектор-разработчик DWH,,,1,Москва,False,False,,,,,open,Страховая компания «Сбербанк страхование»,fullDay,between3And6,full,False,False
False,Ведущий Python-разработчик в Марусю (ML),,,1,Москва,False,False,,,,,open,Mail.ru Group,flexible,between3And6,full,True,False
False,Junior\ Middle Software Developer C++\ ML,,,1,Москва,False,False,,,,,open,ABBYY,fullDay,between3And6,full,True,False
False,Аналитик данных / Data Analyst,,,1,Москва,False,False,,,,,open,Rambler Group,fullDay,between1And3,full,True,False
False,Специалист по разработке искусственного интеллекта (AI),,,90,Томск,False,False,,,,,open,ReTech Labs,fullDay,between1And3,full,True,False
False,"Senior Data Scientist (обработка текстов, машинное обучение), г. Сочи",,,1,Москва,False,False,,130000.0,RUR,True,open,ГК «ВИЗАВИ Консалт»,fullDay,between1And3,full,False,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,goods,fullDay,between1And3,full,True,False
False,"Ведущий специалист по анализу данных (обработка текстов, машинное обучение), г. Сочи",,,1,Москва,False,False,,150000.0,RUR,True,open,ГК «ВИЗАВИ Консалт»,fullDay,between1And3,full,False,False
False,Дата инженер / Data engineer,,,2,Санкт-Петербург,False,False,,,,,open,Банк Санкт-Петербург,fullDay,between1And3,full,False,False
False,Python developer (Data Engineer),,,1,Москва,False,False,,,,,open,Admitad,flexible,between1And3,full,True,False
False,DevOps ML (HR-платформа),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,Data Scientist,,,49,Киров (Кировская область),False,False,,,,,open,Компания ТрэйдСофт,fullDay,between1And3,full,True,False
False,Data Scientist / NLP инженер,,,1,Москва,False,False,,100000.0,RUR,True,open,Диджитал медикэл оперейшнс,fullDay,between1And3,full,True,False
False,Senior Data Analyst,,,2,Санкт-Петербург,False,False,,,,,open,Voir,flexible,between3And6,full,False,False
False,Data Engineer for Capital Markets,,,1,Москва,False,False,,,,,open,Райффайзенбанк,fullDay,between3And6,full,True,False
False,Аналитик данных (middle) / data scientist,,,66,Нижний Новгород,False,False,65000.0,,RUR,True,open,Займиго МФК,fullDay,between1And3,full,False,False
False,Бизнес-аналитик MTS AI (чат-боты),mts-3776-main,«МТС» ,1,Москва,False,False,,,,,open,МТС,fullDay,between1And3,full,False,False
False,Бизнес-аналитик MTS AI (медиа-аналитика/CV),mts-3776-main,«МТС» ,1,Москва,False,False,,,,,open,МТС,fullDay,between1And3,full,False,False
False,Data Engineer,,,2,Санкт-Петербург,False,False,,,,,open,Fortis,remote,between1And3,full,False,False
False,Data Engineer,,,1,Москва,False,False,,,,,open,АШАН Ритейл Россия,fullDay,between1And3,full,False,False
False,Data Engineer,,,88,Казань,False,False,,,,,open,ГКУ «Центр цифровой трансформации РТ»,fullDay,between1And3,full,True,False
False,Системный архитектор (MTS AI),mts-3776-it,"«МТС»,IT",1,Москва,False,False,,,,,open,МТС,fullDay,between1And3,full,False,False
False,Data Engineer/Data Analyst,,,4,Новосибирск,False,False,,,,,open,ЕВРАЗ,fullDay,between3And6,full,False,False
False,Аналитик данных,,,1,Москва,False,False,,80000.0,RUR,False,open,Отдел Кадров,fullDay,between1And3,full,False,False
False,"Data analyst (process mining, команда 'Эффективность')",3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,False,False
False,Инженер данных \ Data Engineer,,,1,Москва,False,False,,180000.0,RUR,True,open,Kelly Services,fullDay,between1And3,full,False,False
False,Senior Data Scientist,8582-8582-lmofis,Леруа Мерлен. Центральный офис,1,Москва,False,False,,,,,open,Леруа Мерлен,fullDay,between1And3,full,True,False
False,Data Engineer,,,3,Екатеринбург,False,False,,,,,open,Парфюмерный супермаркет Золотое Яблоко,fullDay,between1And3,full,False,False
False,Data scientist (Центр валидации моделей КИБ),3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between1And3,full,True,False
False,Data Scientist,733-2651978-tech,ЛАНИТ-Технологии,1,Москва,False,False,,,,,open,ЛАНИТ-ТЕХНОЛОГИИ,fullDay,between1And3,full,True,False
False,Data Scientist / Machine Learning Engineer,,,1,Москва,True,False,150000.0,,RUR,False,open,Web Interactive World,fullDay,between1And3,full,True,False
False,Frontend-developer AI,,,2,Санкт-Петербург,False,False,,,,,open,DINS,fullDay,between3And6,full,True,True
False,Data Analyst,,,1,Москва,True,False,,,,,open,BMW,fullDay,noExperience,full,True,False
False,Аналитик данных,3529-3529-prof,Сбер для экспертов,3,Екатеринбург,False,False,,,,,open,Сбербанк,fullDay,noExperience,full,False,False
False,Data Engineer,,,1,Москва,True,False,,,,,open,WhoIsBlogger (WIB),remote,noExperience,full,False,False
False,Data Engineer,,,3,Екатеринбург,False,False,,,,,open,Зест-персонал,fullDay,between1And3,full,False,False
False,Senior Data Analyst Дивизион 'Особенные решения',3529-3529-prof,Сбер для экспертов,1,Москва,False,False,,,,,open,Сбербанк,fullDay,between3And6,full,False,False
False,Data Engineer,rosbank-599-opyt,"«РОСБАНК, Societe Generale Group», с опытом работы",1,Москва,False,False,,,,,open,"РОСБАНК, Societe Generale Group (Russia)",fullDay,between3And6,full,False,False
